lemme,cgram,genre,freqlem,forms
auvent,NOM,m,3.032,"auvent, auvents"
vessie,NOM,f,3.032,"vessie, vessies"
bunker,NOM,m,3.0300000000000002,"bunker, bunkers"
important,NOM,m,3.028,"important, importants"
reconstruction,NOM,f,3.026,"reconstruction, reconstructions"
aérodrome,NOM,m,3.024,"aérodrome, aérodromes"
combustion,NOM,f,3.024,"combustion, combustions"
magnétophone,NOM,m,3.024,"magnétophone, magnétophones"
canyon,NOM,m,3.022,"canyon, canyons"
merle,NOM,m,3.0200000000000005,"merle, merles"
pull-over,NOM,m,3.02,"pull-over, pull-overs"
reptile,NOM,m,3.02,"reptile, reptiles"
belle-fille,NOM,f,3.0199999999999996,"belle-fille, belles-filles"
espionnage,NOM,m,3.0199999999999996,espionnage
crypte,NOM,f,3.0180000000000002,"crypte, cryptes"
contraction,NOM,f,3.018,"contraction, contractions"
héroïsme,NOM,m,3.0160000000000005,héroïsme
contrebande,NOM,f,3.016,contrebande
tare,NOM,f,3.016,"tare, tares"
microscope,NOM,m,3.012,"microscope, microscopes"
black,NOM,m,3.0100000000000002,"black, blacks"
tuerie,NOM,f,3.01,"tuerie, tueries"
denrée,NOM,f,3.0080000000000005,"denrée, denrées"
caramel,NOM,m,3.008,"caramel, caramels"
diva,NOM,f,3.008,"diva, divas"
gras,NOM,m,3.0060000000000002,gras
chevreuil,NOM,m,3.004,"chevreuil, chevreuils"
cirage,NOM,m,3.004,cirage
navet,NOM,m,3.004,"navet, navets"
ana,NOM,m,3.0020000000000002,ana
remorque,NOM,f,3.0020000000000002,"remorque, remorques"
trauma,NOM,m,3.0020000000000002,"trauma, traumas"
gazelle,NOM,f,3.002,"gazelle, gazelles"
hollandais,NOM,m,3.002,hollandaises
dérangement,NOM,m,3.0,"dérangement, dérangements"
pâturage,NOM,m,3.0,"pâturage, pâturages"
rital,NOM,m,3.0,rital/ritale ritals/ritales
convive,NOM,,2.998,"convive, convives"
déroute,NOM,f,2.998,"déroute, déroutes"
fainéant,NOM,m,2.998,fainéant/fainéante fainéants/fainéantes
jasmin,NOM,m,2.998,"jasmin, jasmins"
notable,NOM,,2.998,"notable, notables"
anarchiste,NOM,,2.996,"anarchiste, anarchistes"
chaudron,NOM,m,2.996,"chaudron, chaudrons"
fétiche,NOM,m,2.996,"fétiche, fétiches"
suture,NOM,f,2.9959999999999996,"suture, sutures"
christianisme,NOM,m,2.9939999999999998,christianisme
fondement,NOM,m,2.9939999999999998,"fondement, fondements"
rebut,NOM,m,2.9939999999999998,"rebut, rebuts"
pelote,NOM,f,2.992,"pelote, pelotes"
rescapé,NOM,m,2.992,rescapé/rescapée rescapés/rescapées
simulacre,NOM,m,2.992,"simulacre, simulacres"
chasteté,NOM,f,2.99,chasteté
pinard,NOM,m,2.99,"pinard, pinards"
tresse,NOM,f,2.99,"tresse, tresses"
caillot,NOM,m,2.9899999999999998,"caillot, caillots"
africain,NOM,m,2.988,africain/africaine africains/africaines
friandise,NOM,f,2.988,"friandise, friandises"
paresseux,NOM,m,2.988,paresseux/paresseuse paresseux/paresseuses
jais,NOM,m,2.986,jais
ébauche,NOM,f,2.986,"ébauche, ébauches"
bourdon,NOM,m,2.984,"bourdon, bourdons"
cafétéria,NOM,f,2.984,"cafétéria, cafétérias"
confident,NOM,m,2.984,confident/confidente confidents/confidentes
ego,NOM,m,2.984,ego
investigation,NOM,f,2.984,"investigation, investigations"
lobe,NOM,m,2.984,"lobe, lobes"
patriotisme,NOM,m,2.984,patriotisme
thorax,NOM,m,2.984,thorax
bécane,NOM,f,2.982,"bécane, bécanes"
jonc,NOM,m,2.9800000000000004,"jonc, joncs"
encadrement,NOM,m,2.98,"encadrement, encadrements"
inauguration,NOM,f,2.98,"inauguration, inaugurations"
icône,NOM,f,2.9780000000000006,"icône, icônes"
abomination,NOM,f,2.976,"abomination, abominations"
chaudière,NOM,f,2.976,"chaudière, chaudières"
nervosité,NOM,f,2.976,"nervosité, nervosités"
toc,NOM,m,2.976,"toc, tocs"
invalide,NOM,,2.9739999999999998,"invalide, invalides"
aubaine,NOM,f,2.972,"aubaine, aubaines"
hausse,NOM,f,2.972,"hausse, hausses"
dictée,NOM,f,2.9699999999999998,"dictée, dictées"
proue,NOM,f,2.968,"proue, proues"
violet,NOM,m,2.968,"violet, violets"
thermomètre,NOM,m,2.966,"thermomètre, thermomètres"
urne,NOM,f,2.966,"urne, urnes"
biologie,NOM,f,2.9659999999999997,biologie
courroux,NOM,m,2.9659999999999997,courroux
geôlier,NOM,m,2.96,geôlier/geôlière geôliers/geôlières
exilé,NOM,m,2.958,exilé/exilée exilés/exilées
septième,NOM,,2.958,"septième, septièmes"
assemblage,NOM,m,2.9579999999999997,"assemblage, assemblages"
ballot,NOM,m,2.9579999999999997,"ballot, ballots"
colocataire,NOM,,2.956,"colocataire, colocataires"
toison,NOM,f,2.954,"toison, toisons"
truie,NOM,f,2.9539999999999997,"truie, truies"
litière,NOM,f,2.9520000000000004,"litière, litières"
house,NOM,f,2.952,house
jésuite,NOM,m,2.952,"jésuite, jésuites"
dinosaure,NOM,m,2.9479999999999995,"dinosaure, dinosaures"
sicilien,NOM,m,2.944,sicilien/sicilienne siciliens/siciliennes
bison,NOM,m,2.942,"bison, bisons"
cobaye,NOM,m,2.9419999999999997,"cobaye, cobayes"
bravoure,NOM,f,2.9400000000000004,bravoure
corrida,NOM,f,2.9400000000000004,"corrida, corridas"
rossignol,NOM,m,2.94,"rossignol, rossignols"
décomposition,NOM,f,2.934,"décomposition, décompositions"
fluide,NOM,m,2.934,"fluide, fluides"
troquet,NOM,m,2.9320000000000004,"troquet, troquets"
cigogne,NOM,f,2.932,"cigogne, cigognes"
final,NOM,m,2.932,"final, finals"
commère,NOM,f,2.928,"commère, commères"
arrière-pensée,NOM,f,2.926,"arrière-pensée, arrière-pensées"
bifteck,NOM,m,2.926,"bifteck, biftecks"
glaive,NOM,m,2.926,"glaive, glaives"
hostie,NOM,f,2.926,"hostie, hosties"
phonographe,NOM,m,2.926,"phonographe, phonographes"
embrasure,NOM,f,2.9240000000000004,"embrasure, embrasures"
esplanade,NOM,f,2.924,"esplanade, esplanades"
couplet,NOM,m,2.922,"couplet, couplets"
myrtille,NOM,f,2.9219999999999997,"myrtille, myrtilles"
adhésion,NOM,f,2.92,"adhésion, adhésions"
fichu,NOM,m,2.92,"fichu, fichus"
interview,NOM,f,2.92,"interview, interviews"
magnum,NOM,m,2.918,"magnum, magnums"
calife,NOM,m,2.9179999999999997,"calife, califes"
amirauté,NOM,f,2.9160000000000004,"amirauté, amirautés"
paon,NOM,m,2.9160000000000004,paon/paonne paons
fiacre,NOM,m,2.914,"fiacre, fiacres"
clique,NOM,f,2.912,"clique, cliques"
nurse,NOM,f,2.912,"nurse, nurses"
buis,NOM,m,2.91,buis
infirmité,NOM,f,2.91,"infirmité, infirmités"
émail,NOM,m,2.91,"émail, émaux"
gong,NOM,m,2.9059999999999997,"gong, gongs"
embauche,NOM,f,2.904,"embauche, embauches"
gourmandise,NOM,f,2.902,"gourmandise, gourmandises"
ustensile,NOM,m,2.9000000000000004,"ustensile, ustensiles"
sud-est,NOM,m,2.8999999999999995,sud-est
rhumatisme,NOM,m,2.8979999999999997,"rhumatisme, rhumatismes"
béguin,NOM,m,2.894,"béguin, béguins"
nationalisme,NOM,m,2.894,nationalisme
serpillière,NOM,f,2.894,"serpillière, serpillières"
session,NOM,f,2.894,"session, sessions"
amorce,NOM,f,2.8920000000000003,"amorce, amorces"
découragement,NOM,m,2.89,"découragement, découragements"
vogue,NOM,f,2.89,"vogue, vogues"
loser,NOM,m,2.8899999999999997,"loser, losers"
bacon,NOM,m,2.888,bacon
décence,NOM,f,2.888,"décence, décences"
jeûne,NOM,m,2.888,"jeûne, jeûnes"
critère,NOM,m,2.886,"critère, critères"
guillotine,NOM,f,2.886,"guillotine, guillotines"
ketchup,NOM,m,2.886,ketchup
occase,NOM,f,2.886,"occase, occases"
veilleur,NOM,m,2.886,"veilleur, veilleurs"
écu,NOM,m,2.886,"écu, écus"
évaluation,NOM,f,2.886,"évaluation, évaluations"
conquérant,NOM,m,2.8840000000000003,conquérant/conquérante conquérants/conquérantes
plumard,NOM,m,2.8840000000000003,"plumard, plumards"
pompiste,NOM,,2.88,"pompiste, pompistes"
réalisme,NOM,m,2.878,réalisme
boucan,NOM,m,2.876,boucan
chichi,NOM,m,2.876,"chichi, chichis"
loup-garou,NOM,m,2.876,"loup-garou, loups-garous"
courroie,NOM,f,2.874,"courroie, courroies"
jargon,NOM,m,2.874,"jargon, jargons"
mitard,NOM,m,2.874,"mitard, mitards"
topo,NOM,m,2.874,"topo, topos"
poulailler,NOM,m,2.8739999999999997,"poulailler, poulaillers"
roulotte,NOM,f,2.8739999999999997,"roulotte, roulottes"
déroulement,NOM,m,2.8720000000000003,"déroulement, déroulements"
gaîté,NOM,f,2.87,"gaîté, gaîtés"
zizi,NOM,m,2.87,"zizi, zizis"
cobra,NOM,m,2.8680000000000003,"cobra, cobras"
ventilateur,NOM,m,2.868,"ventilateur, ventilateurs"
bourrasque,NOM,f,2.8659999999999997,"bourrasque, bourrasques"
ingrat,NOM,m,2.8659999999999997,ingrat/ingrate ingrats/ingrates
foetus,NOM,m,2.864,foetus
standard,NOM,m,2.864,"standard, standards"
antan,NOM,m,2.862,antan
devinette,NOM,f,2.862,"devinette, devinettes"
ornière,NOM,f,2.862,"ornière, ornières"
cerne,NOM,m,2.8600000000000003,"cerne, cernes"
amarre,NOM,f,2.86,"amarre, amarres"
aveuglement,NOM,m,2.858,"aveuglement, aveuglements"
garagiste,NOM,,2.858,"garagiste, garagistes"
infraction,NOM,f,2.858,"infraction, infractions"
théologie,NOM,f,2.858,"théologie, théologies"
alchimiste,NOM,,2.8579999999999997,"alchimiste, alchimistes"
bave,NOM,f,2.856,"bave, baves"
vanille,NOM,f,2.8520000000000003,vanille
potence,NOM,f,2.852,"potence, potences"
navigateur,NOM,m,2.8499999999999996,navigateur/navigatrice navigateurs
sciure,NOM,f,2.8460000000000005,"sciure, sciures"
dynastie,NOM,f,2.846,"dynastie, dynasties"
indemnité,NOM,f,2.846,"indemnité, indemnités"
spéculation,NOM,f,2.846,"spéculation, spéculations"
teinture,NOM,f,2.846,"teinture, teintures"
shabbat,NOM,m,2.8459999999999996,shabbat
aval,NOM,m,2.8440000000000003,aval
clergé,NOM,m,2.8440000000000003,"clergé, clergés"
confrontation,NOM,f,2.8440000000000003,"confrontation, confrontations"
chaperon,NOM,m,2.844,"chaperon, chaperons"
arrêté,NOM,m,2.842,"arrêté, arrêtés"
baril,NOM,m,2.842,"baril, barils"
rondeur,NOM,f,2.842,"rondeur, rondeurs"
édredon,NOM,m,2.842,"édredon, édredons"
cinéaste,NOM,,2.8400000000000003,"cinéaste, cinéastes"
chacal,NOM,m,2.84,"chacal, chacals"
disgrâce,NOM,f,2.84,"disgrâce, disgrâces"
clause,NOM,f,2.838,"clause, clauses"
damné,NOM,m,2.838,damné/damnée damnés
macaroni,NOM,m,2.838,"macaroni, macaronis"
music-hall,NOM,m,2.838,"music-hall, music-halls"
dentifrice,NOM,m,2.834,"dentifrice, dentifrices"
florin,NOM,m,2.834,"florin, florins"
flirt,NOM,m,2.8339999999999996,"flirt, flirts"
pendu,NOM,m,2.8320000000000003,pendu/pendue pendus/pendues
mollesse,NOM,f,2.832,"mollesse, mollesses"
rondelle,NOM,f,2.832,"rondelle, rondelles"
gaine,NOM,f,2.83,"gaine, gaines"
pétition,NOM,f,2.8280000000000003,"pétition, pétitions"
strip-tease,NOM,m,2.828,"strip-tease, strip-teases"
loufiat,NOM,m,2.8240000000000003,"loufiat, loufiats"
écrevisse,NOM,f,2.8240000000000003,"écrevisse, écrevisses"
décalage,NOM,m,2.822,"décalage, décalages"
frousse,NOM,f,2.822,"frousse, frousses"
collectionneur,NOM,m,2.8200000000000003,collectionneur/collectionneuse collectionneurs
harpe,NOM,f,2.8200000000000003,"harpe, harpes"
infamie,NOM,f,2.8200000000000003,"infamie, infamies"
sérum,NOM,m,2.8200000000000003,"sérum, sérums"
compère,NOM,m,2.8179999999999996,"compère, compères"
inventeur,NOM,m,2.816,"inventeur, inventeurs"
cannibale,NOM,,2.8159999999999994,"cannibale, cannibales"
bastille,NOM,f,2.814,"bastille, bastilles"
mm,NOM,m,2.814,mm
violoniste,NOM,,2.814,"violoniste, violonistes"
yuan,NOM,m,2.814,"yuan, yuans"
carafe,NOM,f,2.8120000000000003,"carafe, carafes"
jubilation,NOM,f,2.8120000000000003,"jubilation, jubilations"
rotation,NOM,f,2.8120000000000003,"rotation, rotations"
guérisseur,NOM,m,2.812,guérisseur/guérisseuse guérisseurs/guérisseuses
malfrat,NOM,m,2.8100000000000005,"malfrat, malfrats"
harcèlement,NOM,m,2.81,"harcèlement, harcèlements"
illumination,NOM,f,2.81,"illumination, illuminations"
satyre,NOM,m,2.81,"satyre, satyres"
écriteau,NOM,m,2.8099999999999996,"écriteau, écriteaux"
chevalet,NOM,m,2.806,"chevalet, chevalets"
faction,NOM,f,2.8040000000000003,"faction, factions"
bosquet,NOM,m,2.804,"bosquet, bosquets"
acquisition,NOM,f,2.8019999999999996,"acquisition, acquisitions"
khan,NOM,m,2.8000000000000003,"khan, khans"
panorama,NOM,m,2.8,"panorama, panoramas"
algérien,NOM,m,2.798,algérien/algérienne algériens/algériennes
gonze,NOM,m,2.798,"gonze, gonzes"
lierre,NOM,m,2.798,"lierre, lierres"
lys,NOM,m,2.798,lys
tragique,NOM,m,2.798,"tragique, tragiques"
chérif,NOM,m,2.7960000000000003,chérif
cidre,NOM,m,2.7960000000000003,cidre
oseille,NOM,f,2.7960000000000003,"oseille, oseilles"
quinte,NOM,f,2.7960000000000003,"quinte, quintes"
aga,NOM,m,2.794,"aga, agas"
enjambée,NOM,f,2.794,"enjambée, enjambées"
psaume,NOM,m,2.794,"psaume, psaumes"
palette,NOM,f,2.7939999999999996,"palette, palettes"
exclusivité,NOM,f,2.79,"exclusivité, exclusivités"
ogive,NOM,f,2.79,"ogive, ogives"
paravent,NOM,m,2.79,"paravent, paravents"
épouvantail,NOM,m,2.79,"épouvantail, épouvantails"
rétablissement,NOM,m,2.7880000000000003,"rétablissement, rétablissements"
tribord,NOM,m,2.786,tribord
charpentier,NOM,m,2.7859999999999996,charpentier/charpentière charpentiers
casbah,NOM,f,2.7840000000000003,casbah
demi-frère,NOM,m,2.7840000000000003,"demi-frère, demi-frères"
nourrisson,NOM,m,2.7840000000000003,"nourrisson, nourrissons"
gringo,NOM,m,2.784,"gringo, gringos"
bourrelet,NOM,m,2.782,"bourrelet, bourrelets"
vrac,NOM,m,2.782,vrac
admission,NOM,f,2.7800000000000002,"admission, admissions"
décorateur,NOM,m,2.7800000000000002,décorateur/décoratrice décorateurs/décoratrices
perpétuité,NOM,f,2.78,"perpétuité, perpétuités"
avant-poste,NOM,m,2.778,"avant-poste, avant-postes"
encolure,NOM,f,2.778,"encolure, encolures"
vicomte,NOM,m,2.7760000000000007,vicomte/vicomtesse vicomtes/vicomtesses
rhubarbe,NOM,f,2.7760000000000002,"rhubarbe, rhubarbes"
adepte,NOM,,2.774,"adepte, adeptes"
sanatorium,NOM,m,2.77,"sanatorium, sanatoriums"
soufflet,NOM,m,2.77,"soufflet, soufflets"
housse,NOM,f,2.7699999999999996,"housse, housses"
lutz,NOM,m,2.768,lutz
escabeau,NOM,m,2.766,"escabeau, escabeaux"
leurre,NOM,m,2.766,"leurre, leurres"
neveux,NOM,m,2.766,neveux
crin,NOM,m,2.7640000000000002,"crin, crins"
louche,NOM,f,2.7640000000000002,"louche, louches"
croisée,NOM,f,2.762,"croisée, croisées"
prétendant,NOM,m,2.76,prétendant/prétendante prétendants
clarinette,NOM,f,2.758,"clarinette, clarinettes"
fougue,NOM,f,2.758,"fougue, fougues"
diarrhée,NOM,f,2.7560000000000002,"diarrhée, diarrhées"
exactitude,NOM,f,2.7560000000000002,"exactitude, exactitudes"
jardinet,NOM,m,2.7560000000000002,"jardinet, jardinets"
layon,NOM,m,2.7560000000000002,"layon, layons"
panoplie,NOM,f,2.7560000000000002,"panoplie, panoplies"
heurt,NOM,m,2.7540000000000004,"heurt, heurts"
mémère,NOM,f,2.754,"mémère, mémères"
bruyère,NOM,f,2.752,"bruyère, bruyères"
potin,NOM,m,2.752,"potin, potins"
pastis,NOM,m,2.7500000000000004,pastis
buffle,NOM,m,2.75,"buffle, buffles"
mystique,NOM,,2.748,"mystique, mystiques"
piston,NOM,m,2.748,"piston, pistons"
caca,NOM,m,2.746,"caca, cacas"
prouesse,NOM,f,2.746,"prouesse, prouesses"
fossoyeur,NOM,m,2.742,"fossoyeur, fossoyeurs"
privation,NOM,f,2.742,"privation, privations"
sauna,NOM,m,2.742,"sauna, saunas"
tulipe,NOM,f,2.742,"tulipe, tulipes"
canari,NOM,m,2.74,"canari, canaris"
chouchou,NOM,m,2.74,"chouchou, chouchous"
crique,NOM,f,2.74,"crique, criques"
gui,NOM,m,2.74,gui
empressement,NOM,m,2.7360000000000007,"empressement, empressements"
nomade,NOM,,2.736,"nomade, nomades"
accélérateur,NOM,m,2.7359999999999998,"accélérateur, accélérateurs"
sape,NOM,f,2.7340000000000004,"sape, sapes"
initiation,NOM,f,2.734,"initiation, initiations"
taulier,NOM,m,2.734,taulier/taulière tauliers/taulières
orifice,NOM,m,2.7300000000000004,"orifice, orifices"
sous-lieutenant,NOM,m,2.7300000000000004,"sous-lieutenant, sous-lieutenants"
célébration,NOM,f,2.73,"célébration, célébrations"
lamentation,NOM,f,2.73,"lamentation, lamentations"
télécommande,NOM,f,2.73,"télécommande, télécommandes"
électricien,NOM,m,2.73,électricien/électricienne électriciens/électriciennes
boyard,NOM,m,2.7279999999999998,"boyard, boyards"
gondole,NOM,f,2.7279999999999998,"gondole, gondoles"
arrière-boutique,NOM,f,2.726,"arrière-boutique, arrière-boutiques"
entaille,NOM,f,2.726,"entaille, entailles"
irlandais,NOM,m,2.726,irlandais/irlandaise irlandais/irlandaises
rengaine,NOM,f,2.724,"rengaine, rengaines"
tracé,NOM,m,2.724,"tracé, tracés"
résine,NOM,f,2.72,"résine, résines"
aumônier,NOM,m,2.718,aumônier/aumônière aumôniers/aumônières
organisateur,NOM,m,2.718,organisateur/organisatrice organisateurs
géométrie,NOM,f,2.716,"géométrie, géométries"
anse,NOM,f,2.7140000000000004,"anse, anses"
conversion,NOM,f,2.714,"conversion, conversions"
coéquipier,NOM,m,2.714,coéquipier/coéquipière coéquipiers/coéquipières
semestre,NOM,m,2.714,"semestre, semestres"
résidu,NOM,m,2.712,"résidu, résidus"
rime,NOM,f,2.7119999999999997,"rime, rimes"
convoitise,NOM,f,2.71,"convoitise, convoitises"
casse-croûte,NOM,m,2.708,"casse-croûte, casse-croûtes"
vomi,NOM,m,2.708,"vomi, vomis"
contenance,NOM,f,2.7060000000000004,"contenance, contenances"
philo,NOM,f,2.7060000000000004,"philo, philos"
corniaud,NOM,m,2.706,"corniaud, corniauds"
désespéré,NOM,m,2.706,désespéré/désespérée désespérés/désespérées
grillon,NOM,m,2.706,"grillon, grillons"
émissaire,NOM,m,2.706,"émissaire, émissaires"
amnésie,NOM,f,2.704,"amnésie, amnésies"
psychanalyse,NOM,f,2.7020000000000004,"psychanalyse, psychanalyses"
galoche,NOM,f,2.702,"galoche, galoches"
brésilien,NOM,m,2.7,brésilien/brésilienne brésiliens/brésiliennes
germe,NOM,m,2.7,"germe, germes"
revendication,NOM,f,2.7,"revendication, revendications"
sniper,NOM,m,2.6999999999999997,"sniper, snipers"
cuirasse,NOM,f,2.698,"cuirasse, cuirasses"
incarnation,NOM,f,2.698,"incarnation, incarnations"
acacia,NOM,m,2.696,"acacia, acacias"
spot,NOM,m,2.696,"spot, spots"
particularité,NOM,f,2.6959999999999997,"particularité, particularités"
amélioration,NOM,f,2.694,"amélioration, améliorations"
excrément,NOM,m,2.694,"excrément, excréments"
fouine,NOM,f,2.694,"fouine, fouines"
justicier,NOM,m,2.694,justicier/justicière justiciers
volute,NOM,f,2.694,"volute, volutes"
acajou,NOM,m,2.692,"acajou, acajous"
gosier,NOM,m,2.692,"gosier, gosiers"
omoplate,NOM,f,2.692,"omoplate, omoplates"
pouffiasse,NOM,f,2.69,"pouffiasse, pouffiasses"
rictus,NOM,m,2.69,rictus
dixième,NOM,,2.688,"dixième, dixièmes"
revenant,NOM,m,2.688,"revenant, revenants"
introduction,NOM,f,2.686,"introduction, introductions"
photocopie,NOM,f,2.686,"photocopie, photocopies"
accomplissement,NOM,m,2.684,"accomplissement, accomplissements"
cordonnier,NOM,m,2.684,cordonnier/cordonnière cordonniers
interrupteur,NOM,m,2.684,"interrupteur, interrupteurs"
entité,NOM,f,2.6839999999999997,"entité, entités"
pie,NOM,f,2.6820000000000004,"pie, pies"
phalange,NOM,f,2.68,"phalange, phalanges"
tuberculose,NOM,f,2.68,tuberculose
trempe,NOM,f,2.6799999999999997,"trempe, trempes"
orge,NOM,,2.676,"orge, orges"
tic-tac,NOM,m,2.676,tic-tac
bambin,NOM,m,2.6740000000000004,bambin/bambine bambins/bambines
chandelier,NOM,m,2.6740000000000004,"chandelier, chandeliers"
rosier,NOM,m,2.6740000000000004,"rosier, rosiers"
brouillon,NOM,m,2.674,"brouillon, brouillons"
pénétration,NOM,f,2.672,"pénétration, pénétrations"
benne,NOM,f,2.6719999999999997,"benne, bennes"
luxure,NOM,f,2.6719999999999997,luxure
remonte,NOM,f,2.6719999999999997,"remonte, remontes"
affolement,NOM,m,2.67,affolement
extension,NOM,f,2.668,"extension, extensions"
pelage,NOM,m,2.668,"pelage, pelages"
tirailleur,NOM,m,2.668,"tirailleur, tirailleurs"
beaux-arts,NOM,m,2.666,beaux-arts
clébard,NOM,m,2.666,"clébard, clébards"
speed,NOM,m,2.666,speed
gradin,NOM,m,2.664,"gradin, gradins"
sud-ouest,NOM,m,2.6639999999999997,sud-ouest
acompte,NOM,m,2.662,"acompte, acomptes"
balancement,NOM,m,2.662,"balancement, balancements"
bobard,NOM,m,2.662,"bobard, bobards"
cake,NOM,m,2.662,"cake, cakes"
subtilité,NOM,f,2.662,"subtilité, subtilités"
décadence,NOM,f,2.66,décadence
chancelier,NOM,m,2.6599999999999997,"chancelier, chanceliers"
trouillard,NOM,m,2.6599999999999997,trouillard/trouillarde trouillards
papet,NOM,m,2.658,papet
condé,NOM,m,2.656,"condé, condés"
corbillard,NOM,m,2.654,"corbillard, corbillards"
romantique,NOM,,2.654,"romantique, romantiques"
sadique,NOM,,2.654,"sadique, sadiques"
charrue,NOM,f,2.652,"charrue, charrues"
druide,NOM,m,2.652,"druide, druides"
injonction,NOM,f,2.652,"injonction, injonctions"
prévenu,NOM,m,2.652,prévenu/prévenue prévenus
verge,NOM,f,2.6500000000000004,"verge, verges"
effluve,NOM,m,2.65,"effluve, effluves"
cagibi,NOM,m,2.646,"cagibi, cagibis"
lépreux,NOM,m,2.646,lépreux/lépreuse lépreux/lépreuses
béatitude,NOM,f,2.644,"béatitude, béatitudes"
charcuterie,NOM,f,2.644,"charcuterie, charcuteries"
croque-mort,NOM,m,2.644,"croque-mort, croque-morts"
demeuré,NOM,m,2.644,demeuré/demeurée demeurés/demeurées
